window_id	hetA	hetB	hetAB	fixed	multiallelic	missing	pi_A	pi_B	d_xy	f_st
chr1_5024000_5056000	0.0154865625	0.01525625	0.002626875	0.01068125	0.0	0.0	0.01811344	0.01788312	0.02736609	0.20650149
chr1_5030400_5062400	0.015545	0.0152015625	0.00273125	0.0106703125	0.0	0.0	0.01827625	0.01793281	0.02740922	0.2044369
chr1_5036800_5068800	0.015303125	0.014576875	0.0027846875	0.010735625	0.0	0.0	0.01808781	0.01736156	0.02706797	0.20858967
chr1_5043200_5075200	0.0151346875	0.0147821875	0.0028296875	0.010438125	0.0	0.0	0.01796438	0.01761187	0.02681141	0.20231792
chr1_5049600_5081600	0.0149784375	0.01494625	0.0029021875	0.010476875	0.0	0.0	0.01788063	0.01784844	0.02689031	0.20167146
chr1_5056000_5088000	0.0152546875	0.0153846875	0.0028665625	0.0107946875	0.0	0.0	0.01812125	0.01825125	0.02754766	0.20469297
chr1_5062400_5094400	0.0149365625	0.01525375	0.0027796875	0.0108025	0.0	0.0	0.01771625	0.01803344	0.0272875	0.20841821
chr1_5068800_5100800	0.01479375	0.0148328125	0.002615625	0.0104653125	0.0	0.0	0.01740937	0.01744844	0.02658641	0.2080527
chr1_5075200_5107200	0.015063125	0.0151453125	0.002688125	0.01043375	0.0	0.0	0.01775125	0.01783344	0.02688203	0.2034653
chr1_5081600_5113600	0.0146915625	0.0146178125	0.0027409375	0.0103146875	0.0	0.0	0.0174325	0.01735875	0.02633984	0.20450714
chr1_5088000_5120000	0.01429875	0.01457375	0.002853125	0.0098784375	0.0	0.0	0.01715188	0.01742688	0.02574125	0.1964152
chr1_5094400_5126400	0.014880625	0.0145453125	0.0028921875	0.009960625	0.0	0.0	0.01777281	0.0174375	0.02611969	0.19472991
chr1_5100800_5132800	0.015129375	0.015450625	0.003119375	0.0101234375	0.0	0.0	0.01824875	0.01857	0.02697313	0.18870168
chr1_5107200_5139200	0.01478625	0.0153784375	0.00331	0.0095725	0.0	0.0	0.01809625	0.01868844	0.02630984	0.17711651
chr1_5113600_5145600	0.014548125	0.0157871875	0.003271875	0.009120625	0.0	0.0	0.01782	0.01905906	0.02592422	0.16871184
chr1_5120000_5152000	0.0142984375	0.016206875	0.003283125	0.0087528125	0.0	0.0	0.01758156	0.01949	0.02564703	0.1609506
chr1_5126400_5158400	0.01383875	0.016955	0.003595	0.008268125	0.0	0.0	0.01743375	0.02055	0.0254625	0.14555654
chr1_5132800_5164800	0.0136315625	0.017148125	0.003279375	0.0087884375	0.0	0.0	0.01691094	0.0204275	0.02581797	0.16069233
chr1_5139200_5171200	0.0136084375	0.0166609375	0.003071875	0.008970625	0.0	0.0	0.01668031	0.01973281	0.02564125	0.1695567
chr1_5145600_5177600	0.0141734375	0.016344375	0.0032190625	0.00881125	0.0	0.0	0.0173925	0.01956344	0.02567969	0.16309107
chr1_5152000_5184000	0.014426875	0.016640625	0.0031178125	0.00954	0.0	0.0	0.01754469	0.01975844	0.02663266	0.17624449
chr1_5158400_5190400	0.014259375	0.016485	0.0029459375	0.0096234375	0.0	0.0	0.01720531	0.01943094	0.02646859	0.18198399
chr1_5164800_5196800	0.01436	0.0164846875	0.0030784375	0.009484375	0.0	0.0	0.01743844	0.01956313	0.02644594	0.17676827
chr1_5171200_5203200	0.0145196875	0.01618875	0.00294125	0.0104171875	0.0	0.0	0.01746094	0.01913	0.02724203	0.19646577
chr1_5177600_5209600	0.0142153125	0.0161453125	0.002791875	0.010470625	0.0	0.0	0.01700719	0.01893719	0.02704688	0.20157436
chr1_5184000_5216000	0.0145975	0.0152528125	0.0029128125	0.009980625	0.0	0.0	0.01751031	0.01816563	0.02636219	0.19285496
chr1_5190400_5222400	0.0146415625	0.0150453125	0.0026240625	0.0100965625	0.0	0.0	0.01726562	0.01766938	0.02625203	0.2009292
chr1_5196800_5228800	0.0148421875	0.014545625	0.0027575	0.0097659375	0.0	0.0	0.01759969	0.01730312	0.02583859	0.19374419
chr1_5203200_5235200	0.0143809375	0.0152546875	0.0028453125	0.0092496875	0.0	0.0	0.01722625	0.0181	0.02549016	0.1813775
chr1_5209600_5241600	0.0146128125	0.01512375	0.0028465625	0.009514375	0.0	0.0	0.01745937	0.01797031	0.02580594	0.18591349
chr1_5216000_5248000	0.014330625	0.014936875	0.0027284375	0.0100446875	0.0	0.0	0.01705906	0.01766531	0.02604266	0.19998862
chr1_5222400_5254400	0.0143690625	0.0152684375	0.002803125	0.0103028125	0.0	0.0	0.01717219	0.01807156	0.02652313	0.20163674
chr1_5228800_5260800	0.0144646875	0.0149353125	0.0028384375	0.0099284375	0.0	0.0	0.01730312	0.01777375	0.02604766	0.19522797
chr1_5235200_5267200	0.0148203125	0.0151340625	0.00291375	0.009920625	0.0	0.0	0.01773406	0.01804781	0.02635469	0.19129021
chr1_5241600_5273600	0.0147690625	0.0153275	0.002944375	0.0101128125	0.0	0.0	0.01771344	0.01827187	0.02663328	0.19362339
chr1_5248000_5280000	0.0151253125	0.0154515625	0.00293875	0.010110625	0.0	0.0	0.01806406	0.01839031	0.02686844	0.19162069
chr1_5254400_5286400	0.0149659375	0.0146396875	0.003089375	0.0095721875	0.0	0.0	0.01805531	0.01772906	0.02591969	0.18322669
chr1_5260800_5292800	0.0144415625	0.015519375	0.0030271875	0.0097565625	0.0	0.0	0.01746875	0.01854656	0.02625062	0.18624687
chr1_5267200_5299200	0.0141090625	0.0151853125	0.0028590625	0.0096271875	0.0	0.0	0.01696813	0.01804437	0.02570391	0.18971603
chr1_5273600_5305600	0.0137909375	0.0153240625	0.0028934375	0.0095084375	0.0	0.0	0.01668438	0.0182175	0.02551266	0.1876407
chr1_5280000_5312000	0.01331875	0.0156203125	0.003043125	0.0089371875	0.0	0.0	0.01636188	0.01866344	0.02492828	0.17472799
chr1_5286400_5318400	0.01346625	0.0156640625	0.0029340625	0.0095803125	0.0	0.0	0.01640031	0.01859813	0.0256125	0.18819198
chr1_5292800_5324800	0.0140325	0.0145146875	0.00273875	0.0094128125	0.0	0.0	0.01677125	0.01725344	0.02505578	0.19120023
chr1_5299200_5331200	0.0145965625	0.0141103125	0.0027478125	0.00981375	0.0	0.0	0.01734437	0.01685812	0.02554109	0.19792174
chr1_5305600_5337600	0.0145459375	0.014226875	0.0026684375	0.009955625	0.0	0.0	0.01721438	0.01689531	0.02567625	0.20175951
chr1_5312000_5344000	0.0146390625	0.013874375	0.0025740625	0.009794375	0.0	0.0	0.01721312	0.01644844	0.02533812	0.20174441
chr1_5318400_5350400	0.014496875	0.0139725	0.0025771875	0.009936875	0.0	0.0	0.01707406	0.01654969	0.02546016	0.20458644
chr1_5324800_5356800	0.014113125	0.0148996875	0.0028309375	0.0102996875	0.0	0.0	0.01694406	0.01773062	0.02622156	0.20395878
chr1_5331200_5363200	0.0139709375	0.0149253125	0.00295375	0.0098228125	0.0	0.0	0.01692469	0.01787906	0.02574781	0.19341821
chr1_5337600_5369600	0.0142003125	0.014791875	0.00288	0.0099859375	0.0	0.0	0.01708031	0.01767188	0.02592203	0.19737425
chr1_5344000_5376000	0.0140890625	0.0149353125	0.0029171875	0.0102184375	0.0	0.0	0.01700625	0.0178525	0.02618922	0.20082822
chr1_5350400_5382400	0.01452875	0.0147025	0.0029165625	0.00995	0.0	0.0	0.01744531	0.01761906	0.02602391	0.19496066
chr1_5356800_5388800	0.0145878125	0.0136571875	0.002766875	0.0097153125	0.0	0.0	0.01735469	0.01642406	0.02522125	0.19785684
chr1_5363200_5395200	0.0147296875	0.0139428125	0.0028115625	0.0101434375	0.0	0.0	0.01754125	0.01675438	0.02588547	0.20304411
chr1_5369600_5401600	0.014741875	0.014245625	0.002958125	0.0102265625	0.0	0.0	0.0177	0.01720375	0.02619937	0.20039509
chr1_5376000_5408000	0.015355625	0.01427125	0.00284125	0.01105125	0.0	0.0	0.01819688	0.0171125	0.02728531	0.21429951
chr1_5382400_5414400	0.015331875	0.0145853125	0.0028346875	0.0112078125	0.0	0.0	0.01816656	0.01742	0.02758375	0.21575828
chr1_5388800_5420800	0.015121875	0.0147440625	0.002836875	0.0112715625	0.0	0.0	0.01795875	0.01758094	0.02762297	0.21706354
chr1_5395200_5427200	0.0151809375	0.014985625	0.0028978125	0.0112221875	0.0	0.0	0.01807875	0.01788344	0.02775437	0.21369139
chr1_5401600_5433600	0.0153209375	0.0149746875	0.0029771875	0.010245	0.0	0.0	0.01829812	0.01795187	0.02688141	0.19455931
chr1_5408000_5440000	0.015155	0.0146790625	0.003100625	0.009458125	0.0	0.0	0.01825563	0.01777969	0.02592547	0.17995555
chr1_5414400_5446400	0.015015	0.014641875	0.0031090625	0.0093384375	0.0	0.0	0.01812406	0.01775094	0.02572141	0.17828915
chr1_5420800_5452800	0.0156959375	0.0151478125	0.0031059375	0.0100253125	0.0	0.0	0.01880187	0.01825375	0.02700016	0.1860911
chr1_5427200_5459200	0.0152403125	0.0145596875	0.0028053125	0.0103925	0.0	0.0	0.01804562	0.017365	0.02669516	0.20247196
chr1_5433600_5465600	0.0151753125	0.0144959375	0.00289	0.0111103125	0.0	0.0	0.01806531	0.01738594	0.02739094	0.21422985
chr1_5440000_5472000	0.0152684375	0.0147578125	0.002768125	0.01155	0.0	0.0	0.01803656	0.01752594	0.02794719	0.2223111
chr1_5446400_5478400	0.0151909375	0.0146665625	0.002794375	0.0113309375	0.0	0.0	0.01798531	0.01746094	0.02765688	0.21890158
chr1_5452800_5484800	0.014881875	0.014653125	0.002778125	0.011108125	0.0	0.0	0.01766	0.01743125	0.02726469	0.21689348
chr1_5459200_5491200	0.0147609375	0.0145634375	0.0028653125	0.0104359375	0.0	0.0	0.01762625	0.01742875	0.02653078	0.20434933
chr1_5465600_5497600	0.0145596875	0.0143096875	0.0026478125	0.01055625	0.0	0.0	0.0172075	0.0169575	0.02631484	0.21273977
chr1_5472000_5504000	0.0146828125	0.0145421875	0.0027525	0.01067875	0.0	0.0	0.01743531	0.01729469	0.0266675	0.21126441
chr1_5478400_5510400	0.0150615625	0.0149521875	0.0027928125	0.0111621875	0.0	0.0	0.01785437	0.017745	0.02756547	0.21527062
chr1_5484800_5516800	0.01534875	0.0144425	0.00283125	0.0110221875	0.0	0.0	0.01818	0.01727375	0.02733344	0.21319347
chr1_5491200_5523200	0.0158528125	0.014810625	0.0027875	0.01090125	0.0	0.0	0.01864031	0.01759812	0.02762672	0.20783278
chr1_5497600_5529600	0.016073125	0.01528625	0.0028771875	0.010394375	0.0	0.0	0.01895031	0.01816344	0.02751266	0.19439712
chr1_5504000_5536000	0.015764375	0.0146253125	0.002795625	0.0101653125	0.0	0.0	0.01856	0.01742094	0.02675797	0.19592862
chr1_5510400_5542400	0.0153971875	0.0142284375	0.0026971875	0.01012375	0.0	0.0	0.01809437	0.01692562	0.02628516	0.2003684
chr1_5516800_5548800	0.0151134375	0.014456875	0.0026375	0.0101496875	0.0	0.0	0.01775094	0.01709437	0.02625359	0.2021908
chr1_5523200_5555200	0.0151328125	0.014563125	0.0027790625	0.0103784375	0.0	0.0	0.01791188	0.01734219	0.02661594	0.20317135
chr1_5529600_5561600	0.0147140625	0.0142759375	0.0026603125	0.0105309375	0.0	0.0	0.01737438	0.01693625	0.02635609	0.21145663
chr1_5536000_5568000	0.0145990625	0.0147915625	0.0027590625	0.010420625	0.0	0.0	0.01735812	0.01755063	0.02649547	0.20571392
chr1_5542400_5574400	0.014491875	0.0153575	0.00295125	0.00991625	0.0	0.0	0.01744313	0.01830875	0.02631656	0.19099666
chr1_5548800_5580800	0.0142809375	0.0156125	0.0030503125	0.0097103125	0.0	0.0	0.01733125	0.01866281	0.02618219	0.18527172
chr1_5555200_5587200	0.01394	0.0159603125	0.0032390625	0.00892875	0.0	0.0	0.01717906	0.01919938	0.02549844	0.16730628
chr1_5561600_5593600	0.0136221875	0.0159240625	0.00319125	0.008418125	0.0	0.0	0.01681344	0.01911531	0.02478687	0.15958588
chr1_5568000_5600000	0.0137221875	0.0159025	0.00302875	0.00876625	0.0	0.0	0.01675094	0.01893125	0.02509297	0.16890725
chr1_5574400_5606400	0.013914375	0.0156490625	0.002934375	0.008814375	0.0	0.0	0.01684875	0.01858344	0.02506328	0.17174596
chr1_5580800_5612800	0.0137634375	0.015505625	0.0027953125	0.0084825	0.0	0.0	0.01655875	0.01830094	0.02451469	0.16890985
chr1_5587200_5619200	0.0136271875	0.0152396875	0.00256625	0.0093015625	0.0	0.0	0.01619344	0.01780594	0.02501813	0.19083427
chr1_5593600_5625600	0.01407625	0.0149290625	0.0026296875	0.0096475	0.0	0.0	0.01670594	0.01755875	0.025465	0.19561442
chr1_5600000_5632000	0.0141453125	0.0149725	0.0027615625	0.009453125	0.0	0.0	0.01690688	0.01773406	0.02539281	0.188989
chr1_5606400_5638400	0.014024375	0.0148303125	0.0025759375	0.009189375	0.0	0.0	0.01660031	0.01740625	0.02490469	0.18854194
chr1_5612800_5644800	0.01417	0.0152	0.00280375	0.0091975	0.0	0.0	0.01697375	0.01800375	0.02528438	0.18225531
chr1_5619200_5651200	0.014420625	0.0152628125	0.0028796875	0.0090028125	0.0	0.0	0.01730031	0.0181425	0.02528437	0.17585929
chr1_5625600_5657600	0.014185625	0.015738125	0.002960625	0.008731875	0.0	0.0	0.01714625	0.01869875	0.02517406	0.16826308
chr1_5632000_5664000	0.0139253125	0.016124375	0.00317125	0.0083021875	0.0	0.0	0.01709656	0.01929563	0.02491266	0.15580513
chr1_5638400_5670400	0.0138803125	0.0164334375	0.0036178125	0.0082340625	0.0	0.0	0.01749812	0.02005125	0.02519984	0.14611084
chr1_5644800_5676800	0.0139496875	0.0167559375	0.0036171875	0.00852625	0.0	0.0	0.01756687	0.02037313	0.02568766	0.15042571
chr1_5651200_5683200	0.0141859375	0.016550625	0.0036571875	0.0083028125	0.0	0.0	0.01784313	0.02020781	0.02549969	0.14540588
chr1_5657600_5689600	0.014755625	0.0162984375	0.0036196875	0.0087353125	0.0	0.0	0.01837531	0.01991812	0.02607219	0.15315442
chr1_5664000_5696000	0.0150134375	0.0156053125	0.00346	0.009484375	0.0	0.0	0.01847344	0.01906531	0.02652375	0.17120424
chr1_5670400_5702400	0.015139375	0.01513625	0.0031265625	0.0101753125	0.0	0.0	0.01826594	0.01826281	0.02687641	0.19078168
chr1_5676800_5708800	0.015293125	0.014800625	0.00289	0.0111190625	0.0	0.0	0.01818313	0.01769063	0.02761094	0.21239348
chr1_5683200_5715200	0.0152296875	0.014919375	0.002925	0.0116525	0.0	0.0	0.01815469	0.01784437	0.02818953	0.22061501
chr1_5689600_5721600	0.0151309375	0.014840625	0.002823125	0.0119071875	0.0	0.0	0.01795406	0.01766375	0.02830453	0.22760449
chr1_5696000_5728000	0.0152475	0.0149971875	0.0026771875	0.011993125	0.0	0.0	0.01792469	0.01767437	0.02845406	0.23035034
chr1_5702400_5734400	0.015080625	0.01510875	0.002623125	0.0117334375	0.0	0.0	0.01770375	0.01773188	0.02813969	0.22726651
chr1_5708800_5740800	0.0149465625	0.0148671875	0.0027315625	0.011091875	0.0	0.0	0.01767812	0.01759875	0.02736453	0.2161212
chr1_5715200_5747200	0.014685	0.01522	0.002615	0.011139375	0.0	0.0	0.0173	0.017835	0.02739938	0.21864715
chr1_5721600_5753600	0.014059375	0.015348125	0.0028790625	0.01019125	0.0	0.0	0.01693844	0.01822719	0.02633453	0.19927696
chr1_5728000_5760000	0.0142965625	0.0156659375	0.0030990625	0.0099434375	0.0	0.0	0.01739563	0.018765	0.02647422	0.1883962
chr1_5734400_5766400	0.0140490625	0.015755625	0.00313125	0.009688125	0.0	0.0	0.01718031	0.01888687	0.02615609	0.18380989
chr1_5740800_5772800	0.0142515625	0.01617625	0.0033353125	0.008854375	0.0	0.0	0.01758688	0.01951156	0.02573594	0.16228281
chr1_5747200_5779200	0.014394375	0.0162253125	0.0034246875	0.0084934375	0.0	0.0	0.01781906	0.01965	0.02551563	0.15324464
chr1_5753600_5785600	0.01496375	0.0163815625	0.0033128125	0.0091228125	0.0	0.0	0.01827656	0.01969438	0.02645187	0.164323
chr1_5760000_5792000	0.0143215625	0.015835	0.0031259375	0.0086621875	0.0	0.0	0.0174475	0.01896094	0.02530344	0.16317173
chr1_5766400_5798400	0.0148946875	0.015574375	0.0030996875	0.0091140625	0.0	0.0	0.01799437	0.01867406	0.02589844	0.17100997
chr1_5772800_5804800	0.014994375	0.0154815625	0.00292875	0.0102190625	0.0	0.0	0.01792313	0.01841031	0.02692141	0.1941684
chr1_5779200_5811200	0.01509375	0.0149396875	0.002883125	0.01004	0.0	0.0	0.01797687	0.01782281	0.02649828	0.19366676
chr1_5785600_5817600	0.014965625	0.014540625	0.002695	0.0107471875	0.0	0.0	0.01766062	0.01723563	0.02684781	0.21220198
chr1_5792000_5824000	0.0153396875	0.0147984375	0.00264125	0.0110275	0.0	0.0	0.01798094	0.01743969	0.02741719	0.21509886
chr1_5798400_5830400	0.0152390625	0.0148909375	0.002701875	0.0109403125	0.0	0.0	0.01794094	0.01759281	0.02735625	0.21251576
chr1_5804800_5836800	0.0151778125	0.0148290625	0.0026884375	0.0105359375	0.0	0.0	0.01786625	0.0175175	0.02688359	0.2062057
chr1_5811200_5843200	0.0153225	0.0156859375	0.0027278125	0.010916875	0.0	0.0	0.01805031	0.01841375	0.027785	0.20759641
chr1_5817600_5849600	0.015181875	0.0163509375	0.0030184375	0.010096875	0.0	0.0	0.01820031	0.01936937	0.0273725	0.18605188
chr1_5824000_5856000	0.0151125	0.01616	0.00315125	0.0101646875	0.0	0.0	0.01826375	0.01931125	0.02737656	0.18605513
chr1_5830400_5862400	0.0148046875	0.0163078125	0.0031890625	0.0102278125	0.0	0.0	0.01799375	0.01949688	0.02737859	0.18717572
chr1_5836800_5868800	0.01457875	0.0160746875	0.0031734375	0.010294375	0.0	0.0	0.01775219	0.01924813	0.02720781	0.19050616
chr1_5843200_5875200	0.0143790625	0.015215	0.003169375	0.0099225	0.0	0.0	0.01754844	0.01838437	0.02630422	0.18833741
chr1_5849600_5881600	0.0144621875	0.0148784375	0.0029940625	0.0100865625	0.0	0.0	0.01745625	0.0178725	0.02625391	0.19557993
chr1_5856000_5888000	0.014310625	0.015178125	0.0030784375	0.009854375	0.0	0.0	0.01738906	0.01825656	0.02613797	0.18914951
chr1_5862400_5894400	0.0143234375	0.015284375	0.00309	0.0094446875	0.0	0.0	0.01741344	0.01837437	0.02579359	0.18082257
chr1_5868800_5900800	0.01455	0.0157003125	0.0033709375	0.00897375	0.0	0.0	0.01792094	0.01907125	0.02578437	0.16459346
chr1_5875200_5907200	0.0141940625	0.01589875	0.00321	0.0088853125	0.0	0.0	0.01740406	0.01910875	0.02553672	0.16624333
chr1_5881600_5913600	0.014615	0.0157403125	0.00335625	0.00881875	0.0	0.0	0.01797125	0.01909656	0.02567453	0.16152178
chr1_5888000_5920000	0.014718125	0.0158903125	0.0033478125	0.00924625	0.0	0.0	0.01806594	0.01923813	0.02622438	0.16873774
chr1_5894400_5926400	0.0147053125	0.0151859375	0.0032628125	0.0093228125	0.0	0.0	0.01796813	0.01844875	0.02589984	0.17437542
chr1_5900800_5932800	0.0145459375	0.0149071875	0.0030784375	0.0093546875	0.0	0.0	0.01762438	0.01798563	0.02562047	0.1799742
chr1_5907200_5939200	0.014906875	0.0152215625	0.0031490625	0.009905625	0.0	0.0	0.01805594	0.01837063	0.02654438	0.18613784
chr1_5913600_5945600	0.014336875	0.0155565625	0.003016875	0.01008	0.0	0.0	0.01735375	0.01857344	0.02653516	0.19262483
chr1_5920000_5952000	0.0138840625	0.015566875	0.0029728125	0.00969625	0.0	0.0	0.01685688	0.01853969	0.02590813	0.1882715
chr1_5926400_5958400	0.01429625	0.016545	0.0031684375	0.0098378125	0.0	0.0	0.01746469	0.01971344	0.02684266	0.1816703
chr1_5932800_5964800	0.01453375	0.0166209375	0.003154375	0.0099803125	0.0	0.0	0.01768812	0.01977531	0.02713484	0.18320811
chr1_5939200_5971200	0.01476875	0.0162009375	0.0029515625	0.0101165625	0.0	0.0	0.01772031	0.0191525	0.02707719	0.18985064
chr1_5945600_5977600	0.01483375	0.01552125	0.0028446875	0.009795	0.0	0.0	0.01767844	0.01836594	0.02639484	0.1885009
chr1_5952000_5984000	0.0153678125	0.0146165625	0.00253	0.009899375	0.0	0.0	0.01789781	0.01714656	0.02615656	0.1976791
chr1_5958400_5990400	0.01505375	0.01373375	0.0023821875	0.0098528125	0.0	0.0	0.01743594	0.01611594	0.02543766	0.2051879
chr1_5964800_5996800	0.01444625	0.0133034375	0.002219375	0.00984125	0.0	0.0	0.01666562	0.01552281	0.02482578	0.21338138
chr1_5971200_6003200	0.01446875	0.0130221875	0.0024078125	0.00929375	0.0	0.0	0.01687656	0.01543	0.02424312	0.20026141
chr1_5977600_6009600	0.014390625	0.01364375	0.00263375	0.0091628125	0.0	0.0	0.01702438	0.0162775	0.02449688	0.19067693
chr1_5984000_6016000	0.0140275	0.014175625	0.002825	0.008916875	0.0	0.0	0.0168525	0.01700063	0.02443094	0.18145135
chr1_5990400_6022400	0.0145603125	0.0151325	0.0030665625	0.0090290625	0.0	0.0	0.01762688	0.01819906	0.02540875	0.17302591
chr1_5996800_6028800	0.0150546875	0.0158621875	0.003249375	0.0091828125	0.0	0.0	0.01830406	0.01911156	0.02626594	0.16805648
chr1_6003200_6035200	0.0148190625	0.015693125	0.0033125	0.0089628125	0.0	0.0	0.01813156	0.01900562	0.02587516	0.16440039
chr1_6009600_6041600	0.0149446875	0.0159425	0.003245	0.0093196875	0.0	0.0	0.01818969	0.0191875	0.02638578	0.17076632
chr1_6016000_6048000	0.0152259375	0.0158475	0.0031215625	0.0099328125	0.0	0.0	0.0183475	0.01896906	0.02703031	0.18324115
chr1_6022400_6054400	0.0146740625	0.01515125	0.0029278125	0.0100975	0.0	0.0	0.01760187	0.01807906	0.02647406	0.1948254
chr1_6028800_6060800	0.01456125	0.0149446875	0.0028546875	0.01023375	0.0	0.0	0.01741594	0.01779937	0.02641406	0.20004684
chr1_6035200_6067200	0.0146815625	0.0153965625	0.0030103125	0.0101534375	0.0	0.0	0.01769187	0.01840687	0.02669766	0.1932707
chr1_6041600_6073600	0.0144784375	0.0145459375	0.00288625	0.009975	0.0	0.0	0.01736469	0.01743219	0.02593031	0.19691013
chr1_6048000_6080000	0.01472875	0.0148915625	0.003104375	0.00972125	0.0	0.0	0.01783313	0.01799594	0.02608359	0.18566825
chr1_6054400_6086400	0.014771875	0.0148621875	0.0029971875	0.00986625	0.0	0.0	0.01776906	0.01785938	0.02618188	0.19019095
chr1_6060800_6092800	0.0150565625	0.014598125	0.0029259375	0.00977	0.0	0.0	0.0179825	0.01752406	0.02606031	0.18959939
chr1_6067200_6099200	0.015114375	0.01396125	0.0026978125	0.0101734375	0.0	0.0	0.01781219	0.01665906	0.02606016	0.20381973
chr1_6073600_6105600	0.01535125	0.0144121875	0.002805625	0.010081875	0.0	0.0	0.01815687	0.01721781	0.02636641	0.19701092
chr1_6080000_6112000	0.014761875	0.0143634375	0.0026415625	0.01046875	0.0	0.0	0.01740344	0.017005	0.02635219	0.2100258
chr1_6086400_6118400	0.0146434375	0.0149	0.0028825	0.009794375	0.0	0.0	0.01752594	0.0177825	0.02600734	0.1913152
chr1_6092800_6124800	0.0141928125	0.0147625	0.0028575	0.0096853125	0.0	0.0	0.01705031	0.01762	0.02559172	0.19234023
chr1_6099200_6131200	0.0143353125	0.015080625	0.002934375	0.009920625	0.0	0.0	0.01726969	0.018015	0.02609578	0.19327383
chr1_6105600_6137600	0.0144390625	0.014845625	0.0030225	0.0095946875	0.0	0.0	0.01746156	0.01786812	0.02574828	0.18619809
chr1_6112000_6144000	0.014851875	0.0152075	0.0033834375	0.008915625	0.0	0.0	0.01823531	0.01859094	0.02563703	0.16399273
chr1_6118400_6150400	0.0151515625	0.01470625	0.0033575	0.00905875	0.0	0.0	0.01850906	0.01806375	0.02566641	0.16790745
chr1_6124800_6156800	0.0156871875	0.0145978125	0.0034640625	0.009154375	0.0	0.0	0.01915125	0.01806187	0.02602891	0.16628816
chr1_6131200_6163200	0.015361875	0.01527125	0.0034753125	0.008570625	0.0	0.0	0.01883719	0.01874656	0.02562484	0.15383769
chr1_6137600_6169600	0.015155625	0.01607	0.0034178125	0.008546875	0.0	0.0	0.01857344	0.01948781	0.02586859	0.15229587
chr1_6144000_6176000	0.0149625	0.0156575	0.003303125	0.008571875	0.0	0.0	0.01826563	0.01896063	0.02553344	0.15675759
chr1_6150400_6182400	0.0143759375	0.0158121875	0.0030703125	0.008981875	0.0	0.0	0.01744625	0.0188825	0.02561109	0.17011161
chr1_6156800_6188800	0.014128125	0.01615375	0.002978125	0.009351875	0.0	0.0	0.01710625	0.01913187	0.02598188	0.17829144
chr1_6163200_6195200	0.0143925	0.0158684375	0.002861875	0.010060625	0.0	0.0	0.01725438	0.01873031	0.02662203	0.19342835
chr1_6169600_6201600	0.0142584375	0.0157309375	0.0029071875	0.0100628125	0.0	0.0	0.01716563	0.01863812	0.02651109	0.19384464
chr1_6176000_6208000	0.0138228125	0.0159625	0.0027975	0.01009875	0.0	0.0	0.01662031	0.01876	0.02639016	0.19736712
chr1_6182400_6214400	0.0142965625	0.0159171875	0.002883125	0.0098928125	0.0	0.0	0.01717969	0.01880031	0.02644125	0.19020959
chr1_6188800_6220800	0.014073125	0.0159446875	0.0029475	0.009160625	0.0	0.0	0.01702063	0.01889219	0.02564328	0.17630561
chr1_6195200_6227200	0.0140415625	0.0161490625	0.0031734375	0.0086853125	0.0	0.0	0.017215	0.0193225	0.02536734	0.16267704
chr1_6201600_6233600	0.014269375	0.01625375	0.0031440625	0.0096278125	0.0	0.0	0.01741344	0.01939781	0.02646141	0.17954797
chr1_6208000_6240000	0.0147271875	0.0161696875	0.0029984375	0.0099471875	0.0	0.0	0.01772563	0.01916812	0.02689484	0.18631772
chr1_6214400_6246400	0.014825625	0.0164078125	0.0030196875	0.0102046875	0.0	0.0	0.01784531	0.0194275	0.02733125	0.18915137
chr1_6220800_6252800	0.01511	0.0161003125	0.0030028125	0.0109478125	0.0	0.0	0.01811281	0.01910312	0.02805437	0.20244176
chr1_6227200_6259200	0.015324375	0.016004375	0.0028759375	0.011361875	0.0	0.0	0.01820031	0.01888031	0.02846422	0.21112667
chr1_6233600_6265600	0.0154809375	0.0159775	0.003165625	0.010173125	0.0	0.0	0.01864656	0.01914312	0.02748516	0.18521604
chr1_6240000_6272000	0.0156334375	0.01597875	0.003281875	0.010205625	0.0	0.0	0.01891531	0.01926062	0.02765266	0.18323878
chr1_6246400_6278400	0.015436875	0.0156040625	0.00330125	0.0101146875	0.0	0.0	0.01873812	0.01890531	0.02728578	0.18357243
chr1_6252800_6284800	0.015608125	0.01560375	0.003300625	0.0101696875	0.0	0.0	0.01890875	0.01890438	0.02742594	0.18387469
chr1_6259200_6291200	0.0153	0.0155721875	0.0034240625	0.009646875	0.0	0.0	0.01872406	0.01899625	0.026795	0.17379954
chr1_6265600_6297600	0.0150959375	0.0155	0.00311625	0.0104003125	0.0	0.0	0.01821219	0.01861625	0.02725641	0.1936078
chr1_6272000_6304000	0.0144646875	0.0153315625	0.0029825	0.0099159375	0.0	0.0	0.01744719	0.01831406	0.02630531	0.1906644
chr1_6278400_6310400	0.01415	0.0154171875	0.0030153125	0.00921875	0.0	0.0	0.01716531	0.0184325	0.02551	0.17804872
chr1_6284800_6316800	0.014185	0.0160390625	0.0032596875	0.0086396875	0.0	0.0	0.01744469	0.01929875	0.02538156	0.1602129
chr1_6291200_6323200	0.0140653125	0.01617875	0.0034465625	0.0084659375	0.0	0.0	0.01751187	0.01962531	0.02531125	0.15366191
chr1_6297600_6329600	0.0142959375	0.0159975	0.0035321875	0.00826375	0.0	0.0	0.01782813	0.01952969	0.02517656	0.14816054
